Sale_Price,Street,Utilities,Total_Bsmt_SF,Bedroom_AbvGr,Garage_Cars,Pool_Area,Gr_Liv_Area,Fireplaces,Lot_Area,TotRms_AbvGrd
135000,Pave,AllPub,756,3,1,0,1469,0,10320,7
124000,Pave,AllPub,1046,3,1,0,1054,0,9488,6
134000,Pave,AllPub,952,3,1,0,1211,1,8250,5
135000,Pave,AllPub,720,4,1,0,1271,1,21286,7
134432,Pave,AllPub,0,4,2,0,1588,1,17120,7
127500,Pave,AllPub,644,4,0,0,1355,0,10106,6
148000,Pave,AllPub,981,3,2,0,1075,0,11235,6
129500,Pave,AllPub,1040,3,1,0,1040,0,11200,5
157500,Pave,AllPub,1008,3,2,0,1096,1,13014,6
109900,Pave,AllPub,876,3,1,0,904,0,7162,6
145000,Pave,AllPub,992,3,1,0,992,0,10265,6
130000,Pave,AllPub,894,3,2,0,894,0,9764,5
153000,Pave,AllPub,450,3,2,0,1034,1,7703,6
120000,Pave,AllPub,1073,3,1,0,1073,0,9981,6
152000,Pave,AllPub,1060,2,2,0,1126,0,7400,5
108959,Pave,AllPub,1198,0,2,0,1258,0,12900,6
95541,Pave,AllPub,1300,3,2,0,1140,0,12900,6
80000,Pave,AllPub,1006,3,0,0,1006,0,9000,5
149350,Pave,AllPub,1228,3,1,0,1228,0,8544,6
144900,Pave,AllPub,960,3,1,0,960,0,9239,6
185000,Pave,AllPub,988,1,2,0,1188,1,14175,4
165000,Pave,AllPub,1383,3,1,0,1383,1,13284,6
235000,Pave,AllPub,1602,1,2,0,1252,1,13500,4
140000,Pave,AllPub,533,3,1,0,1601,0,13825,6
108000,Pave,AllPub,672,2,1,0,672,0,10200,4
145000,Pave,AllPub,988,3,2,0,1721,2,10532,7
152400,Pave,AllPub,576,2,3,0,1350,0,8375,6
144000,Pave,AllPub,864,3,3,0,904,0,10200,5
173000,Pave,AllPub,1291,2,2,0,1291,1,2887,6
192000,Pave,AllPub,1160,4,2,0,2022,1,10005,8
245000,Pave,AllPub,1524,3,2,0,1524,2,20270,7
241500,Pave,AllPub,1385,2,2,0,1363,2,39104,5
256000,Pave,AllPub,1364,2,2,0,1663,2,53227,6
177000,Pave,AllPub,1019,2,1,0,1357,1,11512,5
125600,Pave,AllPub,570,2,1,0,1079,1,5190,5
155000,Pave,AllPub,1094,3,2,0,1094,2,10452,5
240000,Pave,AllPub,907,5,2,0,2358,1,45600,10
260000,Pave,AllPub,1580,2,0,0,1518,2,19550,5
185000,Pave,AllPub,1163,4,2,0,1674,1,21780,8
235000,Pave,AllPub,1127,4,2,0,2108,2,13728,7
159900,Pave,AllPub,1509,3,1,0,1509,1,9571,6
99600,Pave,AllPub,864,2,0,0,864,0,9350,4
134500,Pave,AllPub,621,3,1,0,1269,0,9360,7
119000,Pave,AllPub,861,4,1,0,1367,0,8405,7
107500,Pave,AllPub,1117,3,0,0,1347,0,7000,5
125000,Pave,AllPub,1164,3,1,0,1164,0,10880,5
79000,Pave,AllPub,572,2,0,0,1096,0,9600,5
95000,Pave,AllPub,616,3,1,0,1111,0,9084,5
262280,Pave,AllPub,1475,4,2,0,2329,1,11839,10
260000,Pave,AllPub,1077,4,2,0,2814,1,9771,9
226500,Pave,AllPub,1602,3,2,0,1626,1,9938,7
225000,Pave,AllPub,812,4,2,0,2200,1,14171,9
229000,Pave,AllPub,672,3,2,0,2037,1,10541,8
177439,Pave,AllPub,628,3,2,0,1356,1,10616,6
248500,Pave,AllPub,1615,3,3,0,1615,1,9345,7
475000,Pave,AllPub,2271,3,3,0,2276,2,11778,7
395039,Pave,AllPub,1751,3,3,0,1766,2,11778,8
228000,Pave,AllPub,1080,3,3,0,2097,1,11228,9
225000,Pave,AllPub,1401,3,3,0,1511,1,11454,6
195000,Pave,AllPub,1182,2,2,0,1643,1,11500,6
200000,Pave,AllPub,616,4,2,0,1688,0,12798,8
155000,Pave,AllPub,990,3,2,0,990,0,9750,5
144000,Pave,AllPub,1099,3,1,0,1099,0,9525,6
145000,Pave,AllPub,990,3,2,0,990,0,9245,5
226001,Pave,AllPub,1418,3,2,0,1418,1,8696,5
215700,Pave,AllPub,864,3,2,0,1771,0,13142,6
207500,Pave,AllPub,782,3,2,0,1652,0,8998,6
193000,Pave,AllPub,873,3,2,0,1790,0,9179,7
188000,Pave,AllPub,880,3,2,0,1724,0,8924,8
191000,Pave,AllPub,1468,3,2,0,1479,0,9382,6
221000,Pave,AllPub,1494,3,2,0,1494,1,12803,6
231500,Pave,AllPub,963,3,2,0,1792,1,12435,7
235000,Pave,AllPub,928,3,2,0,1823,0,12192,6
223500,Pave,AllPub,920,3,2,0,1786,1,11250,6
130250,Pave,AllPub,938,3,1,0,938,0,9200,5
149900,Pave,AllPub,985,3,1,0,985,0,8385,6
158000,Pave,AllPub,864,3,2,0,1174,0,12250,5
147000,Pave,AllPub,940,3,2,0,1026,0,10970,5
143195,Pave,AllPub,1076,3,2,0,1076,1,9216,5
163000,Pave,AllPub,864,2,2,0,1558,0,14330,5
110000,Pave,AllPub,924,3,1,0,924,0,7990,5
127000,Pave,AllPub,864,3,1,0,864,0,7180,5
124900,Pave,AllPub,780,2,1,0,780,0,7200,4
230000,Pave,AllPub,1777,3,2,0,1795,1,9742,7
237000,Pave,AllPub,1128,3,2,0,2031,1,9473,7
235000,Pave,AllPub,992,3,3,0,1865,1,10316,7
230500,Pave,AllPub,1257,3,2,0,2161,1,10400,8
230000,Pave,AllPub,1004,3,3,0,1852,2,9066,7
222500,Pave,AllPub,1153,3,2,0,2031,1,11404,8
287000,Pave,AllPub,1055,3,2,0,2263,1,9240,7
274000,Pave,AllPub,1357,3,3,0,1947,1,9720,7
300000,Pave,AllPub,1778,3,3,0,1786,1,14860,6
255900,Pave,AllPub,1128,4,2,0,2290,1,11250,9
224900,Pave,AllPub,884,3,2,0,1768,0,8158,8
240000,Pave,AllPub,1129,4,2,0,2327,1,10905,9
183000,Pave,AllPub,798,3,2,0,1640,0,7226,6
207000,Pave,AllPub,850,3,2,0,1764,1,11690,7
210000,Pave,AllPub,915,4,2,0,1908,1,8750,8
136500,Pave,AllPub,848,1,2,0,848,0,4435,3
145000,Pave,AllPub,848,1,2,0,848,0,4426,3
208900,Pave,AllPub,1478,3,2,0,1493,1,13125,7
185000,Pave,AllPub,1838,2,3,0,1838,0,10126,8
214000,Pave,AllPub,1536,3,2,0,1536,0,9135,7
208500,Pave,AllPub,856,3,2,0,1710,0,8450,8
186500,Pave,AllPub,1445,3,2,0,1445,0,9750,6
210000,Pave,AllPub,1436,3,2,0,1436,0,8450,8
185900,Pave,AllPub,770,3,2,0,1582,0,8320,6
179900,Pave,AllPub,1234,3,2,0,1234,0,11049,7
218836,Pave,AllPub,1564,3,3,0,1564,0,11058,6
193000,Pave,AllPub,1351,3,2,0,1361,0,9627,6
189000,Pave,AllPub,728,3,2,0,1456,1,8199,7
149300,Pave,AllPub,848,1,2,0,848,1,4426,3
141000,Pave,AllPub,848,1,2,0,848,1,4426,3
149000,Pave,AllPub,848,1,2,0,848,1,4438,3
144500,Pave,AllPub,848,1,2,0,848,1,4438,4
85000,Pave,AllPub,796,2,0,0,796,0,8777,4
145900,Pave,AllPub,1272,4,0,0,2200,0,8777,9
123000,Pave,AllPub,1092,3,1,0,1092,0,9825,6
147500,Pave,AllPub,1256,3,1,0,1256,0,9937,6
165000,Pave,AllPub,456,3,2,0,1033,0,12102,6
135000,Pave,AllPub,1127,3,2,0,1127,1,6500,6
108000,Pave,AllPub,996,3,0,0,996,1,13907,6
137500,Pave,AllPub,1138,3,2,0,1181,0,10012,6
165400,Pave,AllPub,746,3,2,0,1656,1,6931,7
147000,Pave,AllPub,1029,3,2,0,1117,1,9638,6
160500,Pave,AllPub,684,3,2,0,1398,1,7200,6
176000,Pave,AllPub,1132,2,2,0,1132,0,7024,5
284700,Pave,AllPub,0,5,2,0,3820,2,47007,11
160000,Pave,AllPub,6110,3,2,480,5642,3,63887,12
148000,Pave,AllPub,547,2,2,0,1072,0,3675,5
82000,Pave,AllPub,0,2,0,0,1152,0,6040,6
82000,Pave,AllPub,0,2,0,0,1152,0,6012,6
118000,Pave,AllPub,1440,4,0,0,1440,0,12108,8
82500,Pave,AllPub,0,2,0,0,1152,0,6845,6
91900,Pave,AllPub,784,2,0,0,784,0,6931,4
120000,Pave,AllPub,585,2,0,0,1053,0,12180,5
96000,Pave,AllPub,0,4,0,0,1137,0,8050,8
99000,Pave,AllPub,911,2,1,0,930,0,9520,5
130500,Pave,AllPub,768,3,1,0,1200,0,11767,6
135000,Pave,AllPub,941,4,1,0,1470,0,8172,7
135500,Pave,AllPub,816,3,1,0,1393,0,16466,8
100000,Pave,AllPub,416,3,1,0,1204,0,7692,6
108000,Pave,AllPub,949,3,1,0,1292,0,5142,6
98000,Pave,AllPub,864,2,0,0,864,0,5604,5
67000,Pave,AllPub,864,2,0,0,864,0,8248,5
135900,Pave,AllPub,780,6,0,0,1716,0,5687,9
140000,Pave,AllPub,672,4,1,0,1482,0,12155,7
179500,Pave,AllPub,720,4,1,0,2192,1,8400,8
136500,Pave,AllPub,1181,4,2,0,1694,1,8400,7
168000,Pave,AllPub,1228,2,1,0,1424,1,7290,7
130000,Pave,AllPub,940,4,0,0,1964,0,8525,7
189000,Pave,AllPub,612,4,2,0,2601,0,9842,8
161900,Pave,AllPub,960,4,2,0,1920,2,7804,10
145000,Pave,AllPub,644,2,1,0,1316,1,8969,6
191000,Pave,AllPub,588,3,2,0,2555,1,11526,11
177000,Pave,AllPub,840,4,1,0,1680,0,15576,8
147500,Pave,AllPub,676,3,2,0,1264,0,15564,6
91000,Pave,AllPub,768,2,1,0,790,0,6292,4
231000,Pave,AllPub,798,3,1,0,1512,1,7609,7
115000,Pave,AllPub,1064,3,1,0,1639,0,10480,6
138000,Pave,AllPub,784,4,2,0,1603,1,9650,7
149000,Pave,AllPub,776,3,1,0,1502,1,7200,6
188700,Pave,AllPub,715,3,1,0,1660,1,11988,6
198000,Pave,AllPub,942,4,1,0,1938,1,11700,7
110000,Pave,AllPub,884,3,1,0,1374,0,9260,6
104000,Pave,AllPub,1091,2,1,0,1091,1,7801,5
257076,Pave,AllPub,608,4,2,0,1873,2,9670,9
381000,Pave,AllPub,728,4,3,0,3447,2,14100,11
311500,Pave,AllPub,798,3,2,0,1954,2,15660,8
263400,Pave,AllPub,832,3,2,0,2161,2,12392,8
236500,Pave,AllPub,1898,3,2,0,1898,2,26073,7
224000,Pave,AllPub,1296,3,2,0,1640,1,14778,7
116500,Pave,AllPub,516,2,2,0,1032,1,1879,5
151000,Pave,AllPub,716,3,2,0,1556,1,1950,6
126000,Pave,AllPub,894,2,1,0,919,0,7000,5
120000,Pave,AllPub,720,3,1,0,1090,0,6000,5
55000,Pave,AllPub,796,2,0,0,796,0,3636,5
120500,Pave,AllPub,816,2,1,0,816,0,5890,5
120500,Pave,AllPub,740,2,1,0,778,1,6900,4
119000,Pave,AllPub,780,4,0,0,1200,0,8155,7
126000,Pave,AllPub,624,3,1,0,1656,1,6000,7
99500,Pave,AllPub,520,2,1,0,912,0,7392,5
165500,Pave,AllPub,1151,4,1,0,1955,0,9000,7
13100,Pave,AllPub,0,2,2,0,733,0,14584,4
89000,Pave,AllPub,173,2,1,0,1361,0,5280,6
40000,Pave,AllPub,649,3,1,0,1317,0,8500,6
80900,Pave,AllPub,356,2,1,0,1049,0,5150,5
81000,Grvl,AllPub,894,2,3,0,894,0,18000,6
65000,Grvl,AllPub,592,3,1,0,864,0,9000,5
392500,Pave,AllPub,1600,2,2,0,1652,1,5587,5
294464,Pave,AllPub,1596,2,2,0,1648,1,3843,5
250000,Pave,AllPub,1594,2,2,0,1646,1,3811,5
275000,Pave,AllPub,1594,2,2,0,1646,1,3842,5
300000,Pave,AllPub,1840,3,3,0,2032,0,23730,7
271000,Pave,AllPub,1568,3,3,0,1689,2,13265,7
213000,Pave,AllPub,910,3,3,0,1820,1,11050,8
171000,Pave,AllPub,1096,3,1,576,1118,1,9880,6
171500,Pave,AllPub,1196,3,2,0,1279,2,10125,6
100000,Pave,AllPub,0,4,2,0,1872,0,10260,8
228500,Pave,AllPub,1680,3,2,0,1689,1,9990,6
228950,Grvl,AllPub,1499,3,2,0,1786,2,164660,7
241500,Pave,AllPub,1277,2,2,0,1501,1,4084,6
287000,Pave,AllPub,1565,2,2,0,2898,1,15498,10
294000,Pave,AllPub,1518,3,3,0,1537,0,11563,8
293077,Pave,AllPub,1638,3,3,0,1646,1,9520,7
264966,Pave,AllPub,920,3,2,0,1780,1,12852,6
172500,Pave,AllPub,352,3,2,0,1442,0,9802,6
167500,Pave,AllPub,384,3,2,0,1394,0,9735,7
218689,Pave,AllPub,796,3,3,0,1612,0,12018,6
150000,Pave,AllPub,1495,3,2,0,1495,1,12890,8
184000,Pave,AllPub,1606,3,2,0,1651,1,12416,7
180000,Pave,AllPub,1256,3,2,0,1256,1,18265,6
175000,Pave,AllPub,1461,3,2,0,1509,1,10200,5
232500,Pave,AllPub,1432,3,2,0,1440,1,11202,7
195000,Pave,AllPub,1666,3,2,0,1675,0,7915,6
305000,Pave,AllPub,1482,4,3,0,2262,2,12244,10
298751,Pave,AllPub,1884,3,2,0,1728,1,11449,7
370000,Pave,AllPub,1964,3,3,0,1964,1,11447,7
209200,Pave,AllPub,1344,2,4,0,1344,0,8940,8
206300,Pave,AllPub,1344,2,4,0,1344,0,7060,8
146000,Pave,AllPub,1092,2,0,0,1092,0,9278,5
160500,Pave,AllPub,1189,2,2,0,1189,0,4500,4
173000,Pave,AllPub,1200,3,3,0,1200,0,14137,6
124000,Pave,AllPub,1040,3,2,0,1040,0,4224,6
115000,Pave,AllPub,264,3,1,0,1304,1,2665,4
129500,Pave,AllPub,550,4,1,0,1475,1,2665,6
105000,Pave,AllPub,526,2,1,0,988,0,1974,5
94900,Pave,AllPub,462,1,1,0,988,1,1596,4
152500,Pave,AllPub,1113,3,1,0,1160,0,17979,6
98000,Pave,AllPub,546,3,0,0,1092,0,1477,6
81000,Pave,AllPub,630,1,0,0,630,0,1890,3
113000,Pave,AllPub,988,2,2,0,988,0,21750,4
128500,Pave,AllPub,816,2,1,0,816,0,6490,4
119500,Pave,AllPub,876,3,1,0,923,0,6951,5
130500,Pave,AllPub,816,3,1,0,816,1,6600,5
138000,Pave,AllPub,816,2,2,0,816,0,6600,4
134500,Pave,AllPub,845,3,1,0,845,0,6600,6
160000,Pave,AllPub,983,4,1,0,1750,0,12508,7
137500,Pave,AllPub,864,3,2,0,889,0,12395,6
172000,Pave,AllPub,784,4,2,0,1968,1,11075,7
103000,Pave,AllPub,686,4,1,0,1836,0,56600,7
167300,Pave,AllPub,1587,3,2,0,1587,1,10667,7
167000,Pave,AllPub,1277,2,2,0,1277,1,10628,5
244000,Pave,AllPub,2223,3,2,0,2223,2,13651,8
268000,Pave,AllPub,2217,4,2,0,2217,1,15865,8
225000,Pave,AllPub,847,3,2,0,1733,1,12394,7
168000,Pave,AllPub,806,3,2,0,1572,1,10364,7
177000,Pave,AllPub,794,3,2,0,1470,0,13869,6
169000,Pave,AllPub,916,3,2,0,1600,1,8773,7
161500,Pave,AllPub,384,3,2,0,1384,1,8872,7
251000,Pave,AllPub,1494,2,2,0,1652,0,5330,6
160000,Pave,AllPub,392,3,2,0,1694,1,10147,7
180000,Pave,AllPub,923,3,2,0,1714,1,8637,7
178750,Pave,AllPub,691,3,2,0,1553,0,7875,6
176000,Pave,AllPub,1237,3,2,0,1253,1,7875,6
204000,Pave,AllPub,938,5,2,0,2299,1,7500,7
160000,Pave,AllPub,1168,3,2,0,1187,0,9556,6
160000,Pave,AllPub,384,3,2,0,1472,1,10784,7
163900,Pave,AllPub,384,3,2,0,1482,1,9125,7
168000,Pave,AllPub,903,3,2,0,1642,1,7655,7
154204,Grvl,AllPub,1302,3,2,0,1128,1,18160,6
170000,Pave,AllPub,1074,2,2,0,1088,0,3696,5
207500,Pave,AllPub,1190,3,2,0,2090,1,5062,6
182000,Pave,AllPub,1166,2,2,0,1179,0,4740,5
212000,Pave,AllPub,1312,1,2,0,1321,1,5118,4
377426,Pave,AllPub,1922,3,3,0,1922,1,14157,8
349265,Pave,AllPub,1149,4,3,0,2541,1,12328,10
591587,Pave,AllPub,2660,4,3,0,2338,2,51974,8
155000,Pave,AllPub,1100,3,3,0,1424,0,41600,7
319900,Pave,AllPub,1612,2,2,0,1612,1,8035,6
392000,Pave,AllPub,1419,2,2,0,1419,1,8089,7
441929,Pave,AllPub,2220,1,2,0,2234,1,14082,7
455000,Pave,AllPub,1742,3,3,0,2042,1,13870,8
182900,Pave,AllPub,1440,3,2,0,1440,1,12546,7
174000,Pave,AllPub,1284,3,2,0,1284,0,10960,5
178000,Pave,AllPub,585,3,2,0,1868,1,12090,7
176000,Pave,AllPub,725,3,2,0,1479,1,12090,6
213000,Pave,AllPub,1529,3,2,0,1664,1,12299,7
192000,Pave,AllPub,780,4,2,0,1930,1,11339,9
190000,Pave,AllPub,808,3,2,0,1969,1,11952,8
195000,Pave,AllPub,848,4,2,0,2030,1,12046,8
148000,Pave,AllPub,1032,3,2,0,1032,1,10395,6
151500,Pave,AllPub,1153,3,2,0,1177,0,11850,6
197000,Pave,AllPub,539,3,2,0,1725,1,11584,6
192350,Pave,AllPub,1259,2,2,0,1353,1,10400,5
152000,Pave,AllPub,780,4,2,0,1620,0,10793,7
170000,Pave,AllPub,1625,2,2,0,1220,1,13001,6
175000,Pave,AllPub,1484,3,2,0,1484,1,12243,7
175000,Pave,AllPub,702,3,2,0,1743,1,11700,7
197900,Pave,AllPub,793,3,2,0,1935,1,12384,7
174000,Pave,AllPub,1228,3,2,0,1324,1,8991,5
178900,Pave,AllPub,1084,4,2,0,1877,1,8000,8
139000,Pave,AllPub,372,3,1,0,1109,0,10500,5
143250,Pave,AllPub,981,3,2,0,981,0,10530,5
184000,Pave,AllPub,725,4,2,0,1479,0,7472,7
155000,Pave,AllPub,925,3,2,0,1422,0,9457,7
133000,Pave,AllPub,914,3,1,0,914,0,7920,5
119500,Pave,AllPub,950,3,1,0,950,0,9758,5
123000,Pave,AllPub,858,3,4,0,872,0,8294,5
110000,Pave,AllPub,858,2,1,0,858,0,7340,4
128000,Pave,AllPub,914,2,1,0,914,0,17199,4
120500,Pave,AllPub,864,3,2,0,864,0,9000,5
133000,Pave,AllPub,723,1,1,0,767,0,4058,4
155000,Pave,AllPub,1337,2,2,0,1337,1,4113,5
177000,Pave,AllPub,1405,2,2,0,1337,1,10943,5
113500,Pave,AllPub,525,3,1,0,1092,0,2205,6
113000,Pave,AllPub,672,3,1,0,1218,0,1890,7
113700,Pave,AllPub,672,4,1,0,1218,0,2058,7
106000,Pave,AllPub,630,3,2,0,1302,0,2016,6
122500,Pave,AllPub,765,2,2,0,1365,0,1920,6
128000,Pave,AllPub,1078,2,2,0,958,1,4928,5
155000,Pave,AllPub,804,3,2,0,1548,1,2308,7
142500,Pave,AllPub,1061,2,1,0,1055,0,2304,4
129250,Pave,AllPub,988,3,1,0,988,0,7150,5
356000,Pave,AllPub,1790,3,3,0,1816,1,12469,7
314813,Pave,AllPub,1822,3,3,0,1828,1,11694,9
318000,Pave,AllPub,1694,3,3,0,1694,0,12030,7
322400,Pave,AllPub,1694,3,3,0,1694,1,11825,7
318000,Pave,AllPub,1734,3,3,0,1734,1,12085,7
345474,Pave,AllPub,2108,2,3,0,2122,1,14333,7
415298,Pave,AllPub,2121,3,3,0,2121,1,14450,8
492000,Pave,AllPub,1934,3,3,0,2656,1,13641,8
338931,Pave,AllPub,1108,4,3,0,2550,1,13440,11
450000,Pave,AllPub,1994,2,3,0,2046,2,15431,7
280000,Pave,AllPub,1063,3,3,0,2172,1,14154,9
479069,Pave,AllPub,2552,3,3,0,2552,2,13891,8
395000,Pave,AllPub,1935,3,3,0,1973,1,14226,9
380000,Pave,AllPub,2153,3,3,0,2643,1,13693,9
250000,Pave,AllPub,1626,3,3,0,1634,1,11428,7
440000,Pave,AllPub,1976,2,3,0,1976,1,14977,7
418000,Pave,AllPub,1704,4,3,0,2758,1,13654,9
500067,Pave,AllPub,2320,2,3,0,2290,1,17169,7
260116,Pave,AllPub,1582,3,2,0,2152,1,16659,7
317000,Pave,AllPub,1143,4,3,0,2473,1,9591,9
319500,Pave,AllPub,918,3,3,0,2100,2,9709,8
325624,Pave,AllPub,1582,3,3,0,2161,1,10562,8
372000,Pave,AllPub,1802,3,3,0,1802,1,13615,7
342000,Pave,AllPub,1706,5,3,0,2956,1,13069,11
354000,Pave,AllPub,1136,4,3,0,2468,1,12099,10
350000,Pave,AllPub,1317,3,3,0,2385,1,14277,7
285000,Pave,AllPub,1181,4,3,0,2374,1,11999,10
281500,Pave,AllPub,895,3,3,0,1818,1,12568,8
245700,Pave,AllPub,1614,3,3,0,1614,0,9926,7
232698,Pave,AllPub,1721,3,2,0,1721,0,9254,7
250000,Pave,AllPub,1298,3,3,0,1828,0,10732,7
194700,Pave,AllPub,1362,2,2,0,1362,1,7577,6
204000,Pave,AllPub,1302,1,2,0,1302,1,3901,5
200000,Pave,AllPub,1302,1,2,0,1302,1,3903,5
207000,Pave,AllPub,1362,2,2,0,1362,1,6289,6
209500,Pave,AllPub,1554,2,2,0,1554,1,4590,6
209500,Pave,AllPub,1554,2,2,0,1554,1,4590,6
202500,Pave,AllPub,1370,2,2,0,1370,1,6442,6
280000,Pave,AllPub,1577,2,2,0,1577,1,7841,6
277500,Pave,AllPub,1561,2,2,0,1561,1,7313,6
318061,Pave,AllPub,1869,2,2,0,1869,1,7820,6
221370,Pave,AllPub,1324,2,2,0,1324,1,6240,6
200000,Pave,AllPub,1405,2,2,0,1405,1,3242,6
181755,Pave,AllPub,768,3,2,0,1496,0,15810,7
176000,Pave,AllPub,768,3,2,0,1536,1,10237,6
178900,Pave,AllPub,783,3,2,0,1484,1,10237,8
168165,Pave,AllPub,608,3,2,0,1458,0,13204,6
171925,Pave,AllPub,738,3,2,0,1495,1,8857,7
198444,Pave,AllPub,698,3,3,0,1746,1,9729,6
203000,Pave,AllPub,1326,3,2,0,1326,0,12216,6
179540,Pave,AllPub,728,3,2,0,1456,1,9018,8
176485,Pave,AllPub,1302,3,2,0,1302,0,8993,6
181134,Pave,AllPub,1340,3,2,0,1340,0,8899,6
156932,Pave,AllPub,616,3,2,0,1412,1,8499,6
166000,Pave,AllPub,752,3,2,0,1504,0,8229,6
177594,Pave,AllPub,728,3,2,0,1456,0,7713,7
173500,Pave,AllPub,1246,3,2,0,1258,0,7697,6
172500,Pave,AllPub,1258,2,3,0,1258,1,3922,6
194201,Pave,AllPub,1258,2,3,0,1402,1,3922,7
226500,Pave,AllPub,1406,2,3,0,1589,1,3621,7
185485,Pave,AllPub,1266,2,2,0,1266,1,3710,6
259000,Pave,AllPub,1530,3,3,0,1530,1,14572,7
188500,Pave,AllPub,835,2,2,0,1119,0,16219,5
175000,Pave,AllPub,384,3,2,0,1374,1,11084,8
215000,Pave,AllPub,847,4,2,0,1959,1,11796,8
206580,Pave,AllPub,1510,3,2,0,1525,1,10936,6
183500,Pave,AllPub,840,3,2,0,1720,1,8244,7
165500,Pave,AllPub,384,3,2,0,1394,1,11950,7
211000,Pave,AllPub,847,4,2,0,1948,1,7875,8
181000,Pave,AllPub,924,3,2,0,1690,1,8063,7
219500,Pave,AllPub,854,4,2,0,1995,1,8740,8
175000,Pave,AllPub,953,3,2,0,1647,1,7917,7
170000,Pave,AllPub,384,3,2,0,1430,1,9967,8
162000,Pave,AllPub,660,3,2,0,1320,0,7750,6
187000,Pave,AllPub,915,3,2,0,1690,1,9487,7
185000,Pave,AllPub,941,3,2,0,1644,1,9649,7
745000,Pave,AllPub,2396,4,3,555,4476,2,15623,10
384500,Pave,AllPub,1779,4,3,0,2551,2,12191,8
248000,Pave,AllPub,969,4,3,0,2285,1,11000,8
466500,Pave,AllPub,2633,2,3,0,2633,2,11400,8
410000,Pave,AllPub,1408,4,3,0,3078,1,10557,9
322500,Pave,AllPub,1389,4,3,0,2582,1,11002,9
252000,Pave,AllPub,1066,4,3,0,2385,1,10790,8
755000,Pave,AllPub,2444,4,3,0,4316,2,21535,10
269790,Pave,AllPub,1117,3,2,0,2013,1,9920,8
315750,Pave,AllPub,1379,3,3,0,2398,1,11787,8
290000,Pave,AllPub,1203,4,3,0,2520,1,9950,9
290000,Pave,AllPub,1318,4,3,0,2531,1,12257,9
430000,Pave,AllPub,3200,4,2,0,3228,1,12692,10
263000,Pave,AllPub,1105,4,2,0,2202,1,11762,9
330000,Pave,AllPub,1325,4,3,0,2538,1,9044,8
213133,Pave,AllPub,1369,3,2,0,1369,0,9910,5
260261,Pave,AllPub,1542,3,3,0,1542,1,11830,6
320000,Pave,AllPub,1905,3,3,0,1905,1,11670,8
282922,Pave,AllPub,1485,3,3,0,1464,0,15256,6
215000,Pave,AllPub,1524,3,2,0,1534,1,10612,7
419005,Pave,AllPub,1966,1,3,0,1966,1,12291,6
255000,Pave,AllPub,1623,3,3,0,1636,1,13501,8
147000,Pave,AllPub,1795,2,3,0,1795,1,9986,7
235876,Pave,AllPub,1528,3,2,0,1528,1,9965,6
311872,Pave,AllPub,1726,3,3,0,1726,1,9416,8
248328,Pave,AllPub,1689,3,3,0,1689,0,9849,7
227000,Pave,AllPub,1588,3,3,0,1588,1,10000,7
260000,Pave,AllPub,1538,3,2,0,1538,0,8847,7
225000,Pave,AllPub,1496,3,2,0,1496,0,9158,7
249000,Pave,AllPub,1494,3,2,0,1506,1,8251,7
307000,Pave,AllPub,1686,3,2,0,1694,1,10084,7
250000,Pave,AllPub,982,3,3,0,1977,0,9605,7
221300,Pave,AllPub,1302,3,3,0,1830,0,8778,7
208900,Pave,AllPub,1338,3,2,0,1338,0,8640,6
210400,Pave,AllPub,1335,3,2,0,1335,0,9000,6
255000,Pave,AllPub,896,3,2,0,1792,0,8640,8
212109,Pave,AllPub,725,3,2,0,1588,0,10411,8
270000,Pave,AllPub,1088,3,3,0,1959,1,9000,8
303477,Pave,AllPub,1184,4,2,0,2610,1,9000,11
310013,Pave,AllPub,955,3,3,0,1880,1,12217,8
249700,Pave,AllPub,1656,3,3,0,1656,0,11096,7
227875,Pave,AllPub,874,3,2,0,1761,0,10207,7
261329,Pave,AllPub,1574,2,2,0,1584,1,10440,6
253000,Pave,AllPub,1685,2,3,0,1685,1,11824,5
265000,Pave,AllPub,1158,4,3,0,2443,1,10625,9
340000,Pave,AllPub,1580,4,2,0,2466,1,11143,8
146000,Pave,AllPub,1100,3,0,0,1100,0,7500,6
147000,Pave,AllPub,1143,3,0,0,1143,0,7500,5
149000,Pave,AllPub,1094,3,2,0,1094,0,12450,6
181000,Pave,AllPub,1461,3,2,0,1486,0,7441,7
201000,Pave,AllPub,928,3,2,0,1721,0,8462,7
191750,Pave,AllPub,864,3,2,0,1820,0,11613,7
179000,Pave,AllPub,1349,3,2,0,1349,0,8450,6
215000,Pave,AllPub,1482,3,2,0,1494,1,16196,5
179200,Pave,AllPub,1575,2,2,0,1575,0,8012,5
128000,Pave,AllPub,630,2,1,0,1266,2,8012,5
144000,Pave,AllPub,840,2,2,0,884,0,9180,5
144000,Pave,AllPub,0,4,2,0,2020,2,8400,10
120750,Pave,AllPub,894,2,1,0,894,0,6285,5
132500,Pave,AllPub,970,2,2,0,970,0,8480,5
132000,Pave,AllPub,1057,3,2,0,1057,0,7420,6
132500,Pave,AllPub,999,3,1,0,999,0,7758,6
129000,Pave,AllPub,1040,3,2,0,1120,0,6970,5
143900,Pave,AllPub,1140,3,1,0,1696,1,13673,8
145000,Pave,AllPub,1040,3,2,0,1040,0,7476,5
128500,Pave,AllPub,988,3,2,0,988,0,9945,5
125500,Pave,AllPub,876,3,1,0,902,0,6173,6
