"Sale_Price","Street","Utilities","Total_Bsmt_SF","Garage_Cars","Pool_Area","Gr_Liv_Area","Fireplaces","Lot_Area","Bedroom_AbvGr","TotRms_AbvGrd"
115500,"Pave","AllPub",869,1,0,1093,0,8516,2,5
138000,"Pave","AllPub",1008,1,0,1143,1,7111,2,5
108000,"Pave","AllPub",672,1,0,1668,0,7425,3,8
79500,"Pave","AllPub",742,1,0,935,0,9100,2,4
153000,"Pave","AllPub",1024,1,0,1738,1,7010,3,6
109500,"Pave","AllPub",784,0,0,784,0,6130,2,5
124000,"Pave","AllPub",672,1,0,1210,0,5000,3,6
106900,"Pave","AllPub",554,1,0,1290,0,5870,3,6
164900,"Pave","AllPub",981,1,0,1672,1,6000,3,6
119000,"Pave","AllPub",949,2,0,949,1,6000,2,5
120000,"Pave","AllPub",862,1,0,1158,1,6000,3,5
157000,"Pave","AllPub",825,1,0,1497,0,6000,3,5
105000,"Pave","AllPub",739,1,0,1342,1,6000,2,7
113000,"Pave","AllPub",992,1,0,1013,0,5000,3,6
115000,"Pave","AllPub",565,1,0,1216,1,5520,3,6
79000,"Pave","AllPub",0,1,0,896,0,5940,2,4
123000,"Pave","AllPub",704,1,0,1136,0,6240,2,6
81300,"Pave","AllPub",0,1,0,808,0,6120,1,6
162900,"Pave","AllPub",1078,2,0,1573,1,6240,3,8
150000,"Pave","AllPub",989,2,0,2009,1,6240,4,7
123500,"Pave","AllPub",1100,2,0,1902,0,6120,4,7
129900,"Pave","AllPub",952,2,0,1774,2,6120,2,8
128000,"Pave","AllPub",611,2,0,1362,0,6155,3,6
68500,"Pave","AllPub",520,1,0,520,0,6324,1,4
127000,"Pave","AllPub",672,1,0,1285,0,8635,2,6
207000,"Pave","AllPub",833,2,0,1848,1,13053,4,8
184000,"Pave","AllPub",1026,1,0,1820,0,9120,4,8
162500,"Pave","AllPub",810,2,0,1716,0,9144,4,8
145000,"Pave","AllPub",883,1,0,1505,0,9144,3,8
130000,"Pave","AllPub",816,1,0,838,0,10267,2,5
160000,"Pave","AllPub",1242,1,0,1984,0,8094,5,8
161000,"Pave","AllPub",588,1,0,1666,1,5100,3,7
127500,"Pave","AllPub",796,1,0,1609,0,4347,3,7
93850,"Grvl","AllPub",768,2,0,768,0,6291,1,4
136000,"Pave","AllPub",768,1,0,1536,0,10266,4,7
141000,"Pave","AllPub",1272,2,0,1969,1,6876,4,9
120000,"Pave","AllPub",880,2,0,1308,0,10320,2,6
127500,"Pave","AllPub",1040,2,0,1040,0,7200,2,5
127000,"Pave","AllPub",768,1,0,1236,1,7006,3,6
89500,"Pave","AllPub",319,0,0,1406,0,7920,3,6
125000,"Pave","AllPub",825,2,0,825,0,8235,2,4
79900,"Pave","AllPub",901,0,0,1198,0,5586,4,7
85000,"Pave","AllPub",451,2,0,759,0,10320,1,5
82375,"Pave","AllPub",536,0,0,1344,0,10320,3,8
135000,"Pave","AllPub",756,1,0,1469,0,10320,3,7
124000,"Pave","AllPub",1046,1,0,1054,0,9488,3,6
134000,"Pave","AllPub",952,1,0,1211,1,8250,3,5
135000,"Pave","AllPub",720,1,0,1271,1,21286,4,7
134432,"Pave","AllPub",0,2,0,1588,1,17120,4,7
127500,"Pave","AllPub",644,0,0,1355,0,10106,4,6
148000,"Pave","AllPub",981,2,0,1075,0,11235,3,6
129500,"Pave","AllPub",1040,1,0,1040,0,11200,3,5
157500,"Pave","AllPub",1008,2,0,1096,1,13014,3,6
109900,"Pave","AllPub",876,1,0,904,0,7162,3,6
145000,"Pave","AllPub",992,1,0,992,0,10265,3,6
130000,"Pave","AllPub",894,2,0,894,0,9764,3,5
153000,"Pave","AllPub",450,2,0,1034,1,7703,3,6
120000,"Pave","AllPub",1073,1,0,1073,0,9981,3,6
152000,"Pave","AllPub",1060,2,0,1126,0,7400,2,5
108959,"Pave","AllPub",1198,2,0,1258,0,12900,0,6
95541,"Pave","AllPub",1300,2,0,1140,0,12900,3,6
80000,"Pave","AllPub",1006,0,0,1006,0,9000,3,5
149350,"Pave","AllPub",1228,1,0,1228,0,8544,3,6
144900,"Pave","AllPub",960,1,0,960,0,9239,3,6
185000,"Pave","AllPub",988,2,0,1188,1,14175,1,4
165000,"Pave","AllPub",1383,1,0,1383,1,13284,3,6
235000,"Pave","AllPub",1602,2,0,1252,1,13500,1,4
140000,"Pave","AllPub",533,1,0,1601,0,13825,3,6
108000,"Pave","AllPub",672,1,0,672,0,10200,2,4
145000,"Pave","AllPub",988,2,0,1721,2,10532,3,7
152400,"Pave","AllPub",576,3,0,1350,0,8375,2,6
144000,"Pave","AllPub",864,3,0,904,0,10200,3,5
173000,"Pave","AllPub",1291,2,0,1291,1,2887,2,6
192000,"Pave","AllPub",1160,2,0,2022,1,10005,4,8
245000,"Pave","AllPub",1524,2,0,1524,2,20270,3,7
241500,"Pave","AllPub",1385,2,0,1363,2,39104,2,5
256000,"Pave","AllPub",1364,2,0,1663,2,53227,2,6
177000,"Pave","AllPub",1019,1,0,1357,1,11512,2,5
125600,"Pave","AllPub",570,1,0,1079,1,5190,2,5
155000,"Pave","AllPub",1094,2,0,1094,2,10452,3,5
240000,"Pave","AllPub",907,2,0,2358,1,45600,5,10
260000,"Pave","AllPub",1580,0,0,1518,2,19550,2,5
185000,"Pave","AllPub",1163,2,0,1674,1,21780,4,8
235000,"Pave","AllPub",1127,2,0,2108,2,13728,4,7
159900,"Pave","AllPub",1509,1,0,1509,1,9571,3,6
99600,"Pave","AllPub",864,0,0,864,0,9350,2,4
134500,"Pave","AllPub",621,1,0,1269,0,9360,3,7
119000,"Pave","AllPub",861,1,0,1367,0,8405,4,7
107500,"Pave","AllPub",1117,0,0,1347,0,7000,3,5
125000,"Pave","AllPub",1164,1,0,1164,0,10880,3,5
79000,"Pave","AllPub",572,0,0,1096,0,9600,2,5
95000,"Pave","AllPub",616,1,0,1111,0,9084,3,5
262280,"Pave","AllPub",1475,2,0,2329,1,11839,4,10
260000,"Pave","AllPub",1077,2,0,2814,1,9771,4,9
226500,"Pave","AllPub",1602,2,0,1626,1,9938,3,7
225000,"Pave","AllPub",812,2,0,2200,1,14171,4,9
229000,"Pave","AllPub",672,2,0,2037,1,10541,3,8
177439,"Pave","AllPub",628,2,0,1356,1,10616,3,6
248500,"Pave","AllPub",1615,3,0,1615,1,9345,3,7
475000,"Pave","AllPub",2271,3,0,2276,2,11778,3,7
395039,"Pave","AllPub",1751,3,0,1766,2,11778,3,8
228000,"Pave","AllPub",1080,3,0,2097,1,11228,3,9
225000,"Pave","AllPub",1401,3,0,1511,1,11454,3,6
195000,"Pave","AllPub",1182,2,0,1643,1,11500,2,6
200000,"Pave","AllPub",616,2,0,1688,0,12798,4,8
155000,"Pave","AllPub",990,2,0,990,0,9750,3,5
144000,"Pave","AllPub",1099,1,0,1099,0,9525,3,6
145000,"Pave","AllPub",990,2,0,990,0,9245,3,5
226001,"Pave","AllPub",1418,2,0,1418,1,8696,3,5
215700,"Pave","AllPub",864,2,0,1771,0,13142,3,6
207500,"Pave","AllPub",782,2,0,1652,0,8998,3,6
193000,"Pave","AllPub",873,2,0,1790,0,9179,3,7
188000,"Pave","AllPub",880,2,0,1724,0,8924,3,8
191000,"Pave","AllPub",1468,2,0,1479,0,9382,3,6
221000,"Pave","AllPub",1494,2,0,1494,1,12803,3,6
231500,"Pave","AllPub",963,2,0,1792,1,12435,3,7
235000,"Pave","AllPub",928,2,0,1823,0,12192,3,6
223500,"Pave","AllPub",920,2,0,1786,1,11250,3,6
130250,"Pave","AllPub",938,1,0,938,0,9200,3,5
149900,"Pave","AllPub",985,1,0,985,0,8385,3,6
158000,"Pave","AllPub",864,2,0,1174,0,12250,3,5
147000,"Pave","AllPub",940,2,0,1026,0,10970,3,5
143195,"Pave","AllPub",1076,2,0,1076,1,9216,3,5
163000,"Pave","AllPub",864,2,0,1558,0,14330,2,5
110000,"Pave","AllPub",924,1,0,924,0,7990,3,5
127000,"Pave","AllPub",864,1,0,864,0,7180,3,5
124900,"Pave","AllPub",780,1,0,780,0,7200,2,4
230000,"Pave","AllPub",1777,2,0,1795,1,9742,3,7
237000,"Pave","AllPub",1128,2,0,2031,1,9473,3,7
235000,"Pave","AllPub",992,3,0,1865,1,10316,3,7
230500,"Pave","AllPub",1257,2,0,2161,1,10400,3,8
230000,"Pave","AllPub",1004,3,0,1852,2,9066,3,7
222500,"Pave","AllPub",1153,2,0,2031,1,11404,3,8
287000,"Pave","AllPub",1055,2,0,2263,1,9240,3,7
274000,"Pave","AllPub",1357,3,0,1947,1,9720,3,7
300000,"Pave","AllPub",1778,3,0,1786,1,14860,3,6
255900,"Pave","AllPub",1128,2,0,2290,1,11250,4,9
224900,"Pave","AllPub",884,2,0,1768,0,8158,3,8
240000,"Pave","AllPub",1129,2,0,2327,1,10905,4,9
183000,"Pave","AllPub",798,2,0,1640,0,7226,3,6
207000,"Pave","AllPub",850,2,0,1764,1,11690,3,7
210000,"Pave","AllPub",915,2,0,1908,1,8750,4,8
136500,"Pave","AllPub",848,2,0,848,0,4435,1,3
145000,"Pave","AllPub",848,2,0,848,0,4426,1,3
208900,"Pave","AllPub",1478,2,0,1493,1,13125,3,7
185000,"Pave","AllPub",1838,3,0,1838,0,10126,2,8
214000,"Pave","AllPub",1536,2,0,1536,0,9135,3,7
208500,"Pave","AllPub",856,2,0,1710,0,8450,3,8
186500,"Pave","AllPub",1445,2,0,1445,0,9750,3,6
210000,"Pave","AllPub",1436,2,0,1436,0,8450,3,8
185900,"Pave","AllPub",770,2,0,1582,0,8320,3,6
179900,"Pave","AllPub",1234,2,0,1234,0,11049,3,7
218836,"Pave","AllPub",1564,3,0,1564,0,11058,3,6
193000,"Pave","AllPub",1351,2,0,1361,0,9627,3,6
189000,"Pave","AllPub",728,2,0,1456,1,8199,3,7
149300,"Pave","AllPub",848,2,0,848,1,4426,1,3
141000,"Pave","AllPub",848,2,0,848,1,4426,1,3
149000,"Pave","AllPub",848,2,0,848,1,4438,1,3
144500,"Pave","AllPub",848,2,0,848,1,4438,1,4
85000,"Pave","AllPub",796,0,0,796,0,8777,2,4
145900,"Pave","AllPub",1272,0,0,2200,0,8777,4,9
123000,"Pave","AllPub",1092,1,0,1092,0,9825,3,6
147500,"Pave","AllPub",1256,1,0,1256,0,9937,3,6
165000,"Pave","AllPub",456,2,0,1033,0,12102,3,6
135000,"Pave","AllPub",1127,2,0,1127,1,6500,3,6
108000,"Pave","AllPub",996,0,0,996,1,13907,3,6
137500,"Pave","AllPub",1138,2,0,1181,0,10012,3,6
165400,"Pave","AllPub",746,2,0,1656,1,6931,3,7
147000,"Pave","AllPub",1029,2,0,1117,1,9638,3,6
160500,"Pave","AllPub",684,2,0,1398,1,7200,3,6
176000,"Pave","AllPub",1132,2,0,1132,0,7024,2,5
284700,"Pave","AllPub",0,2,0,3820,2,47007,5,11
160000,"Pave","AllPub",6110,2,480,5642,3,63887,3,12
148000,"Pave","AllPub",547,2,0,1072,0,3675,2,5
82000,"Pave","AllPub",0,0,0,1152,0,6040,2,6
82000,"Pave","AllPub",0,0,0,1152,0,6012,2,6
118000,"Pave","AllPub",1440,0,0,1440,0,12108,4,8
82500,"Pave","AllPub",0,0,0,1152,0,6845,2,6
91900,"Pave","AllPub",784,0,0,784,0,6931,2,4
120000,"Pave","AllPub",585,0,0,1053,0,12180,2,5
96000,"Pave","AllPub",0,0,0,1137,0,8050,4,8
99000,"Pave","AllPub",911,1,0,930,0,9520,2,5
130500,"Pave","AllPub",768,1,0,1200,0,11767,3,6
135000,"Pave","AllPub",941,1,0,1470,0,8172,4,7
135500,"Pave","AllPub",816,1,0,1393,0,16466,3,8
100000,"Pave","AllPub",416,1,0,1204,0,7692,3,6
108000,"Pave","AllPub",949,1,0,1292,0,5142,3,6
98000,"Pave","AllPub",864,0,0,864,0,5604,2,5
67000,"Pave","AllPub",864,0,0,864,0,8248,2,5
135900,"Pave","AllPub",780,0,0,1716,0,5687,6,9
140000,"Pave","AllPub",672,1,0,1482,0,12155,4,7
179500,"Pave","AllPub",720,1,0,2192,1,8400,4,8
136500,"Pave","AllPub",1181,2,0,1694,1,8400,4,7
168000,"Pave","AllPub",1228,1,0,1424,1,7290,2,7
130000,"Pave","AllPub",940,0,0,1964,0,8525,4,7
189000,"Pave","AllPub",612,2,0,2601,0,9842,4,8
161900,"Pave","AllPub",960,2,0,1920,2,7804,4,10
145000,"Pave","AllPub",644,1,0,1316,1,8969,2,6
191000,"Pave","AllPub",588,2,0,2555,1,11526,3,11
177000,"Pave","AllPub",840,1,0,1680,0,15576,4,8
147500,"Pave","AllPub",676,2,0,1264,0,15564,3,6
91000,"Pave","AllPub",768,1,0,790,0,6292,2,4
231000,"Pave","AllPub",798,1,0,1512,1,7609,3,7
115000,"Pave","AllPub",1064,1,0,1639,0,10480,3,6
138000,"Pave","AllPub",784,2,0,1603,1,9650,4,7
149000,"Pave","AllPub",776,1,0,1502,1,7200,3,6
188700,"Pave","AllPub",715,1,0,1660,1,11988,3,6
198000,"Pave","AllPub",942,1,0,1938,1,11700,4,7
110000,"Pave","AllPub",884,1,0,1374,0,9260,3,6
104000,"Pave","AllPub",1091,1,0,1091,1,7801,2,5
257076,"Pave","AllPub",608,2,0,1873,2,9670,4,9
381000,"Pave","AllPub",728,3,0,3447,2,14100,4,11
311500,"Pave","AllPub",798,2,0,1954,2,15660,3,8
263400,"Pave","AllPub",832,2,0,2161,2,12392,3,8
236500,"Pave","AllPub",1898,2,0,1898,2,26073,3,7
224000,"Pave","AllPub",1296,2,0,1640,1,14778,3,7
116500,"Pave","AllPub",516,2,0,1032,1,1879,2,5
151000,"Pave","AllPub",716,2,0,1556,1,1950,3,6
126000,"Pave","AllPub",894,1,0,919,0,7000,2,5
120000,"Pave","AllPub",720,1,0,1090,0,6000,3,5
55000,"Pave","AllPub",796,0,0,796,0,3636,2,5
120500,"Pave","AllPub",816,1,0,816,0,5890,2,5
120500,"Pave","AllPub",740,1,0,778,1,6900,2,4
119000,"Pave","AllPub",780,0,0,1200,0,8155,4,7
126000,"Pave","AllPub",624,1,0,1656,1,6000,3,7
99500,"Pave","AllPub",520,1,0,912,0,7392,2,5
165500,"Pave","AllPub",1151,1,0,1955,0,9000,4,7
13100,"Pave","AllPub",0,2,0,733,0,14584,2,4
89000,"Pave","AllPub",173,1,0,1361,0,5280,2,6
40000,"Pave","AllPub",649,1,0,1317,0,8500,3,6
80900,"Pave","AllPub",356,1,0,1049,0,5150,2,5
81000,"Grvl","AllPub",894,3,0,894,0,18000,2,6
65000,"Grvl","AllPub",592,1,0,864,0,9000,3,5
392500,"Pave","AllPub",1600,2,0,1652,1,5587,2,5
294464,"Pave","AllPub",1596,2,0,1648,1,3843,2,5
250000,"Pave","AllPub",1594,2,0,1646,1,3811,2,5
275000,"Pave","AllPub",1594,2,0,1646,1,3842,2,5
300000,"Pave","AllPub",1840,3,0,2032,0,23730,3,7
271000,"Pave","AllPub",1568,3,0,1689,2,13265,3,7
213000,"Pave","AllPub",910,3,0,1820,1,11050,3,8
171000,"Pave","AllPub",1096,1,576,1118,1,9880,3,6
171500,"Pave","AllPub",1196,2,0,1279,2,10125,3,6
100000,"Pave","AllPub",0,2,0,1872,0,10260,4,8
228500,"Pave","AllPub",1680,2,0,1689,1,9990,3,6
228950,"Grvl","AllPub",1499,2,0,1786,2,164660,3,7
241500,"Pave","AllPub",1277,2,0,1501,1,4084,2,6
287000,"Pave","AllPub",1565,2,0,2898,1,15498,2,10
294000,"Pave","AllPub",1518,3,0,1537,0,11563,3,8
293077,"Pave","AllPub",1638,3,0,1646,1,9520,3,7
264966,"Pave","AllPub",920,2,0,1780,1,12852,3,6
172500,"Pave","AllPub",352,2,0,1442,0,9802,3,6
167500,"Pave","AllPub",384,2,0,1394,0,9735,3,7
218689,"Pave","AllPub",796,3,0,1612,0,12018,3,6
150000,"Pave","AllPub",1495,2,0,1495,1,12890,3,8
184000,"Pave","AllPub",1606,2,0,1651,1,12416,3,7
180000,"Pave","AllPub",1256,2,0,1256,1,18265,3,6
175000,"Pave","AllPub",1461,2,0,1509,1,10200,3,5
232500,"Pave","AllPub",1432,2,0,1440,1,11202,3,7
195000,"Pave","AllPub",1666,2,0,1675,0,7915,3,6
305000,"Pave","AllPub",1482,3,0,2262,2,12244,4,10
298751,"Pave","AllPub",1884,2,0,1728,1,11449,3,7
370000,"Pave","AllPub",1964,3,0,1964,1,11447,3,7
209200,"Pave","AllPub",1344,4,0,1344,0,8940,2,8
206300,"Pave","AllPub",1344,4,0,1344,0,7060,2,8
146000,"Pave","AllPub",1092,0,0,1092,0,9278,2,5
160500,"Pave","AllPub",1189,2,0,1189,0,4500,2,4
173000,"Pave","AllPub",1200,3,0,1200,0,14137,3,6
124000,"Pave","AllPub",1040,2,0,1040,0,4224,3,6
115000,"Pave","AllPub",264,1,0,1304,1,2665,3,4
129500,"Pave","AllPub",550,1,0,1475,1,2665,4,6
105000,"Pave","AllPub",526,1,0,988,0,1974,2,5
94900,"Pave","AllPub",462,1,0,988,1,1596,1,4
152500,"Pave","AllPub",1113,1,0,1160,0,17979,3,6
98000,"Pave","AllPub",546,0,0,1092,0,1477,3,6
81000,"Pave","AllPub",630,0,0,630,0,1890,1,3
113000,"Pave","AllPub",988,2,0,988,0,21750,2,4
128500,"Pave","AllPub",816,1,0,816,0,6490,2,4
119500,"Pave","AllPub",876,1,0,923,0,6951,3,5
130500,"Pave","AllPub",816,1,0,816,1,6600,3,5
138000,"Pave","AllPub",816,2,0,816,0,6600,2,4
134500,"Pave","AllPub",845,1,0,845,0,6600,3,6
160000,"Pave","AllPub",983,1,0,1750,0,12508,4,7
137500,"Pave","AllPub",864,2,0,889,0,12395,3,6
172000,"Pave","AllPub",784,2,0,1968,1,11075,4,7
103000,"Pave","AllPub",686,1,0,1836,0,56600,4,7
167300,"Pave","AllPub",1587,2,0,1587,1,10667,3,7
167000,"Pave","AllPub",1277,2,0,1277,1,10628,2,5
244000,"Pave","AllPub",2223,2,0,2223,2,13651,3,8
268000,"Pave","AllPub",2217,2,0,2217,1,15865,4,8
225000,"Pave","AllPub",847,2,0,1733,1,12394,3,7
168000,"Pave","AllPub",806,2,0,1572,1,10364,3,7
177000,"Pave","AllPub",794,2,0,1470,0,13869,3,6
169000,"Pave","AllPub",916,2,0,1600,1,8773,3,7
161500,"Pave","AllPub",384,2,0,1384,1,8872,3,7
251000,"Pave","AllPub",1494,2,0,1652,0,5330,2,6
160000,"Pave","AllPub",392,2,0,1694,1,10147,3,7
180000,"Pave","AllPub",923,2,0,1714,1,8637,3,7
178750,"Pave","AllPub",691,2,0,1553,0,7875,3,6
176000,"Pave","AllPub",1237,2,0,1253,1,7875,3,6
204000,"Pave","AllPub",938,2,0,2299,1,7500,5,7
160000,"Pave","AllPub",1168,2,0,1187,0,9556,3,6
160000,"Pave","AllPub",384,2,0,1472,1,10784,3,7
163900,"Pave","AllPub",384,2,0,1482,1,9125,3,7
168000,"Pave","AllPub",903,2,0,1642,1,7655,3,7
154204,"Grvl","AllPub",1302,2,0,1128,1,18160,3,6
170000,"Pave","AllPub",1074,2,0,1088,0,3696,2,5
207500,"Pave","AllPub",1190,2,0,2090,1,5062,3,6
182000,"Pave","AllPub",1166,2,0,1179,0,4740,2,5
212000,"Pave","AllPub",1312,2,0,1321,1,5118,1,4
377426,"Pave","AllPub",1922,3,0,1922,1,14157,3,8
349265,"Pave","AllPub",1149,3,0,2541,1,12328,4,10
591587,"Pave","AllPub",2660,3,0,2338,2,51974,4,8
155000,"Pave","AllPub",1100,3,0,1424,0,41600,3,7
319900,"Pave","AllPub",1612,2,0,1612,1,8035,2,6
392000,"Pave","AllPub",1419,2,0,1419,1,8089,2,7
441929,"Pave","AllPub",2220,2,0,2234,1,14082,1,7
455000,"Pave","AllPub",1742,3,0,2042,1,13870,3,8
182900,"Pave","AllPub",1440,2,0,1440,1,12546,3,7
174000,"Pave","AllPub",1284,2,0,1284,0,10960,3,5
178000,"Pave","AllPub",585,2,0,1868,1,12090,3,7
176000,"Pave","AllPub",725,2,0,1479,1,12090,3,6
213000,"Pave","AllPub",1529,2,0,1664,1,12299,3,7
192000,"Pave","AllPub",780,2,0,1930,1,11339,4,9
190000,"Pave","AllPub",808,2,0,1969,1,11952,3,8
195000,"Pave","AllPub",848,2,0,2030,1,12046,4,8
148000,"Pave","AllPub",1032,2,0,1032,1,10395,3,6
151500,"Pave","AllPub",1153,2,0,1177,0,11850,3,6
197000,"Pave","AllPub",539,2,0,1725,1,11584,3,6
192350,"Pave","AllPub",1259,2,0,1353,1,10400,2,5
152000,"Pave","AllPub",780,2,0,1620,0,10793,4,7
170000,"Pave","AllPub",1625,2,0,1220,1,13001,2,6
175000,"Pave","AllPub",1484,2,0,1484,1,12243,3,7
175000,"Pave","AllPub",702,2,0,1743,1,11700,3,7
197900,"Pave","AllPub",793,2,0,1935,1,12384,3,7
174000,"Pave","AllPub",1228,2,0,1324,1,8991,3,5
178900,"Pave","AllPub",1084,2,0,1877,1,8000,4,8
139000,"Pave","AllPub",372,1,0,1109,0,10500,3,5
143250,"Pave","AllPub",981,2,0,981,0,10530,3,5
184000,"Pave","AllPub",725,2,0,1479,0,7472,4,7
155000,"Pave","AllPub",925,2,0,1422,0,9457,3,7
133000,"Pave","AllPub",914,1,0,914,0,7920,3,5
119500,"Pave","AllPub",950,1,0,950,0,9758,3,5
123000,"Pave","AllPub",858,4,0,872,0,8294,3,5
110000,"Pave","AllPub",858,1,0,858,0,7340,2,4
128000,"Pave","AllPub",914,1,0,914,0,17199,2,4
120500,"Pave","AllPub",864,2,0,864,0,9000,3,5
133000,"Pave","AllPub",723,1,0,767,0,4058,1,4
155000,"Pave","AllPub",1337,2,0,1337,1,4113,2,5
177000,"Pave","AllPub",1405,2,0,1337,1,10943,2,5
113500,"Pave","AllPub",525,1,0,1092,0,2205,3,6
113000,"Pave","AllPub",672,1,0,1218,0,1890,3,7
113700,"Pave","AllPub",672,1,0,1218,0,2058,4,7
106000,"Pave","AllPub",630,2,0,1302,0,2016,3,6
122500,"Pave","AllPub",765,2,0,1365,0,1920,2,6
128000,"Pave","AllPub",1078,2,0,958,1,4928,2,5
155000,"Pave","AllPub",804,2,0,1548,1,2308,3,7
142500,"Pave","AllPub",1061,1,0,1055,0,2304,2,4
129250,"Pave","AllPub",988,1,0,988,0,7150,3,5
356000,"Pave","AllPub",1790,3,0,1816,1,12469,3,7
314813,"Pave","AllPub",1822,3,0,1828,1,11694,3,9
318000,"Pave","AllPub",1694,3,0,1694,0,12030,3,7
322400,"Pave","AllPub",1694,3,0,1694,1,11825,3,7
318000,"Pave","AllPub",1734,3,0,1734,1,12085,3,7
345474,"Pave","AllPub",2108,3,0,2122,1,14333,2,7
415298,"Pave","AllPub",2121,3,0,2121,1,14450,3,8
492000,"Pave","AllPub",1934,3,0,2656,1,13641,3,8
338931,"Pave","AllPub",1108,3,0,2550,1,13440,4,11
450000,"Pave","AllPub",1994,3,0,2046,2,15431,2,7
280000,"Pave","AllPub",1063,3,0,2172,1,14154,3,9
479069,"Pave","AllPub",2552,3,0,2552,2,13891,3,8
395000,"Pave","AllPub",1935,3,0,1973,1,14226,3,9
380000,"Pave","AllPub",2153,3,0,2643,1,13693,3,9
250000,"Pave","AllPub",1626,3,0,1634,1,11428,3,7
440000,"Pave","AllPub",1976,3,0,1976,1,14977,2,7
418000,"Pave","AllPub",1704,3,0,2758,1,13654,4,9
500067,"Pave","AllPub",2320,3,0,2290,1,17169,2,7
260116,"Pave","AllPub",1582,2,0,2152,1,16659,3,7
317000,"Pave","AllPub",1143,3,0,2473,1,9591,4,9
319500,"Pave","AllPub",918,3,0,2100,2,9709,3,8
325624,"Pave","AllPub",1582,3,0,2161,1,10562,3,8
372000,"Pave","AllPub",1802,3,0,1802,1,13615,3,7
342000,"Pave","AllPub",1706,3,0,2956,1,13069,5,11
354000,"Pave","AllPub",1136,3,0,2468,1,12099,4,10
350000,"Pave","AllPub",1317,3,0,2385,1,14277,3,7
285000,"Pave","AllPub",1181,3,0,2374,1,11999,4,10
281500,"Pave","AllPub",895,3,0,1818,1,12568,3,8
245700,"Pave","AllPub",1614,3,0,1614,0,9926,3,7
232698,"Pave","AllPub",1721,2,0,1721,0,9254,3,7
250000,"Pave","AllPub",1298,3,0,1828,0,10732,3,7
194700,"Pave","AllPub",1362,2,0,1362,1,7577,2,6
204000,"Pave","AllPub",1302,2,0,1302,1,3901,1,5
200000,"Pave","AllPub",1302,2,0,1302,1,3903,1,5
207000,"Pave","AllPub",1362,2,0,1362,1,6289,2,6
209500,"Pave","AllPub",1554,2,0,1554,1,4590,2,6
209500,"Pave","AllPub",1554,2,0,1554,1,4590,2,6
202500,"Pave","AllPub",1370,2,0,1370,1,6442,2,6
280000,"Pave","AllPub",1577,2,0,1577,1,7841,2,6
277500,"Pave","AllPub",1561,2,0,1561,1,7313,2,6
318061,"Pave","AllPub",1869,2,0,1869,1,7820,2,6
221370,"Pave","AllPub",1324,2,0,1324,1,6240,2,6
200000,"Pave","AllPub",1405,2,0,1405,1,3242,2,6
181755,"Pave","AllPub",768,2,0,1496,0,15810,3,7
176000,"Pave","AllPub",768,2,0,1536,1,10237,3,6
178900,"Pave","AllPub",783,2,0,1484,1,10237,3,8
168165,"Pave","AllPub",608,2,0,1458,0,13204,3,6
171925,"Pave","AllPub",738,2,0,1495,1,8857,3,7
198444,"Pave","AllPub",698,3,0,1746,1,9729,3,6
203000,"Pave","AllPub",1326,2,0,1326,0,12216,3,6
179540,"Pave","AllPub",728,2,0,1456,1,9018,3,8
176485,"Pave","AllPub",1302,2,0,1302,0,8993,3,6
181134,"Pave","AllPub",1340,2,0,1340,0,8899,3,6
156932,"Pave","AllPub",616,2,0,1412,1,8499,3,6
166000,"Pave","AllPub",752,2,0,1504,0,8229,3,6
177594,"Pave","AllPub",728,2,0,1456,0,7713,3,7
173500,"Pave","AllPub",1246,2,0,1258,0,7697,3,6
172500,"Pave","AllPub",1258,3,0,1258,1,3922,2,6
194201,"Pave","AllPub",1258,3,0,1402,1,3922,2,7
226500,"Pave","AllPub",1406,3,0,1589,1,3621,2,7
185485,"Pave","AllPub",1266,2,0,1266,1,3710,2,6
259000,"Pave","AllPub",1530,3,0,1530,1,14572,3,7
188500,"Pave","AllPub",835,2,0,1119,0,16219,2,5
175000,"Pave","AllPub",384,2,0,1374,1,11084,3,8
215000,"Pave","AllPub",847,2,0,1959,1,11796,4,8
206580,"Pave","AllPub",1510,2,0,1525,1,10936,3,6
183500,"Pave","AllPub",840,2,0,1720,1,8244,3,7
165500,"Pave","AllPub",384,2,0,1394,1,11950,3,7
211000,"Pave","AllPub",847,2,0,1948,1,7875,4,8
181000,"Pave","AllPub",924,2,0,1690,1,8063,3,7
219500,"Pave","AllPub",854,2,0,1995,1,8740,4,8
175000,"Pave","AllPub",953,2,0,1647,1,7917,3,7
170000,"Pave","AllPub",384,2,0,1430,1,9967,3,8
162000,"Pave","AllPub",660,2,0,1320,0,7750,3,6
187000,"Pave","AllPub",915,2,0,1690,1,9487,3,7
185000,"Pave","AllPub",941,2,0,1644,1,9649,3,7
745000,"Pave","AllPub",2396,3,555,4476,2,15623,4,10
384500,"Pave","AllPub",1779,3,0,2551,2,12191,4,8
248000,"Pave","AllPub",969,3,0,2285,1,11000,4,8
466500,"Pave","AllPub",2633,3,0,2633,2,11400,2,8
410000,"Pave","AllPub",1408,3,0,3078,1,10557,4,9
322500,"Pave","AllPub",1389,3,0,2582,1,11002,4,9
252000,"Pave","AllPub",1066,3,0,2385,1,10790,4,8
755000,"Pave","AllPub",2444,3,0,4316,2,21535,4,10
269790,"Pave","AllPub",1117,2,0,2013,1,9920,3,8
